user_id,item_id,rating,timestamp
246,409,2,884923372
66,300,5,883601089
561,959,3,885810060
437,216,5,880141041
120,127,4,889489772
709,218,4,879848168
903,87,4,891032981
881,820,2,876537285
219,82,1,889452455
437,736,5,881001888
823,233,4,878439365
385,199,3,879442559
498,483,3,881957625
524,50,4,884634615
303,106,2,879543796
320,66,4,884751034
501,121,4,883347023
330,284,5,876544311
406,629,3,880131977
456,395,2,881375542
500,762,4,883865532
213,213,5,878956300
504,693,4,887832741
846,944,2,883949547
881,240,1,879052141
416,286,5,893212929
669,191,3,892550310
13,175,4,882139717
682,806,3,888523658
329,892,2,891655614
279,158,3,875313351
325,154,3,891478480
488,478,3,891294530
846,1004,3,883950791
708,457,4,892718965
457,186,5,882397575
151,1006,1,879524974
545,172,5,879899125
916,739,3,880845589
898,539,3,888294441
804,981,3,879444077
629,275,5,880117565
774,655,1,888555998
95,779,3,880572288
927,780,1,879195783
798,819,3,875295930
13,514,5,881515112
452,491,4,875261100
435,252,2,884134677
189,20,5,893264466
711,404,3,879993579
23,171,5,874785809
862,485,5,879304410
130,1,5,874953595
330,21,5,876544953
405,452,5,885548434
94,686,4,891720540
13,2,3,882397650
883,228,4,891696824
373,497,3,877099317
548,258,4,891042474
653,219,1,880152780
586,1407,3,884063080
533,210,5,879191401
178,1016,4,882824253
240,358,2,885775857
290,234,3,880474451
567,59,5,882425762
64,603,3,889737506
245,258,4,888513691
130,88,2,875217265
342,25,2,875318328
527,514,5,879455961
25,143,3,885852529
26,300,4,891347537
379,528,5,881996665
43,189,5,875981220
766,382,3,891310281
456,222,2,881371766
218,186,3,877488366
44,118,3,878341197
58,176,4,884304936
91,988,2,891438583
477,739,4,875941191
301,387,3,882078084
764,111,4,876243595
14,923,5,890881294
648,566,4,884882702
798,949,3,875914337
916,1042,3,880845328
823,28,3,878438058
749,470,5,878849259
292,511,5,881105373
116,260,2,887605412
423,258,5,891394747
931,137,3,891036552
804,33,4,879445975
791,275,5,879448314
299,1506,4,878192680
327,230,4,887820448
393,866,3,889728074
83,356,4,880308755
385,134,5,879441538
912,517,4,875966458
387,408,4,886484492
293,531,4,888905642
640,732,4,886354499
393,363,3,887745086
292,199,5,881105481
172,483,3,875538028
886,89,4,876031720
551,217,1,892784093
863,328,5,889288943
707,297,3,880060261
524,116,4,884322047
926,288,3,888636202
863,289,4,889289457
363,172,5,891495711
234,328,2,891033772
87,182,4,879875737
43,1048,3,883956260
880,329,4,892958250
283,70,4,879298206
407,629,3,876339975
184,218,3,889909840
860,327,3,880829225
285,222,4,890595636
95,139,4,880572250
234,87,3,892079336
927,64,5,879199250
882,183,4,879864789
227,93,5,879035431
655,512,3,887474050
497,1030,1,879363780
635,682,2,878878685
492,291,4,879969692
940,116,2,885921741
864,29,4,888891794
417,1539,2,879649539
92,928,3,886443582
268,597,2,875743310
472,431,5,875982607
316,292,4,880853072
804,227,4,879443136
318,174,4,884495590
270,181,4,876954036
379,436,3,885063346
256,974,3,882164059
911,923,4,892842509
286,461,2,877532930
244,707,4,880606243
145,1009,2,875270764
593,83,5,886194064
804,771,3,879446108
159,756,4,880557464
533,1041,2,879192069
631,873,2,888465084
901,509,4,877288977
10,192,4,877891966
321,170,4,879438651
106,45,3,881453290
378,432,4,880331938
256,230,4,882164480
5,225,2,875635723
736,248,4,878709365
197,182,3,891409935
852,408,5,891036843
590,282,2,879439374
8,190,4,879362183
200,179,4,884129029
911,357,4,892838954
343,930,1,876403587
655,8,3,887477336
291,226,5,874834895
494,323,3,879540901
424,688,2,880859228
923,815,4,880387792
545,208,3,879899619
582,3,3,882961723
655,945,2,887476008
408,315,5,889679715
848,747,5,887043777
795,727,3,881530317
329,198,4,891656268
654,508,1,887863355
489,1265,2,891449466
653,172,3,878854051
738,603,5,892844079
683,350,2,893284184
42,566,5,881107821
344,421,2,884901561
280,925,4,891701723
201,62,1,884310149
203,93,4,880434940
550,688,3,883425762
795,191,4,883249962
393,715,1,889731592
493,60,2,884131263
70,48,4,884064574
13,12,5,881515011
835,606,5,891033200
840,520,5,891204089
659,317,4,891331874
795,742,2,880556833
303,98,5,879466572
294,325,3,877818861
452,969,2,875276006
868,427,4,877103679
586,470,4,884064631
868,114,5,877103371
637,282,3,882903250
504,384,2,887912447
184,185,4,889908843
813,259,2,883752528
405,1475,1,885547268
563,220,4,880506703
380,213,2,885479319
373,709,5,877105451
885,655,3,885713294
222,81,1,878183565
854,111,3,882812906
224,632,2,888103872
904,694,3,879735551
270,335,3,876953900
595,678,1,886920819
90,692,4,891384476
747,85,3,888733144
85,56,4,879453587
933,163,2,874938309
666,31,3,880314500
447,1,3,878854273
22,1002,1,878887186
104,628,4,888465347
92,201,3,875654159
313,164,3,891014870
840,644,4,891204592
854,1283,2,882813047
393,280,4,887744724
85,517,5,879455238
851,1258,3,890343790
271,425,2,885849275
535,196,4,879617894
290,139,2,880475420
634,258,4,884980585
90,730,5,891384147
29,303,4,882820686
670,8,4,877975594
267,710,4,878972493
435,709,4,884131822
115,1067,4,881171009
393,141,2,889729537
417,1139,3,879649448
790,22,5,885155540
154,187,5,879139096
312,1116,3,891698334
13,522,5,882140425
269,523,5,891447593
115,183,5,881171488
781,187,5,879633976
712,400,3,874957179
924,129,4,889286888
435,435,3,884132230
648,434,5,884628437
604,218,3,883668175
305,169,5,886322893
922,450,4,891447876
807,627,4,892684456
640,1244,3,886474849
254,343,2,886470904
124,154,5,890287645
375,1046,2,886622131
707,694,4,886286246
130,176,5,881536127
40,328,3,889041595
437,436,4,880143635
216,108,4,880232917
497,141,3,879363611
826,89,5,885690526
144,15,4,888104150
91,294,3,891438288
23,269,5,877817151
239,12,5,889178729
50,324,5,877052008
94,585,3,891723494
64,58,3,889739625
83,739,5,880308141
44,193,3,878348521
836,531,4,885754150
286,56,2,877531469
561,4,3,885809044
136,56,4,882848783
477,756,4,875940755
836,896,3,885753506
95,483,3,879198697
535,156,2,879617613
938,591,3,891356463
272,234,4,879455143
344,486,4,884901156
437,288,2,880139533
354,421,2,891306852
463,1606,2,889936565
301,568,4,882076538
40,271,2,889041523
846,430,3,883947778
303,319,5,879466065
479,472,1,879460354
250,91,5,878091965
296,279,4,884196640
924,429,4,886760020
786,465,4,882844010
864,794,3,888889268
533,435,4,879438455
269,1074,1,891448697
597,151,4,875342314
650,523,3,891382066
873,294,4,891392303
182,471,4,885613216
323,258,4,878738826
550,328,5,883425652
642,942,4,886207151
569,288,3,879793228
637,475,1,882903191
795,1413,3,883254987
405,1573,1,885549464
58,684,4,884305271
407,659,5,875550174
122,191,5,879270128
102,665,1,888802319
457,156,5,882397095
567,340,3,882426300
934,65,4,891192914
386,222,4,877654961
454,182,3,888266685
8,182,5,879362183
399,722,2,882348153
253,746,3,891628630
58,194,3,884304747
328,234,4,885046376
882,1412,3,879867368
627,97,2,879529958
899,208,3,884121857
682,300,2,888518320
927,738,3,879196762
1,173,5,878541803
340,50,4,884990546
708,412,1,877326159
379,175,5,880525108
626,288,3,878771243
215,8,2,891436177
484,699,4,891195773
354,88,2,891307206
658,471,4,875145879
325,432,5,891479263
347,187,5,881653652
234,358,1,891034007
174,846,5,886433996
906,284,4,879435469
666,237,3,880313391
344,11,3,884901270
870,841,2,878737915
747,1142,4,888732952
747,393,2,888733111
394,101,4,880886670
537,956,4,886031751
203,628,4,880434810
416,348,3,886314660
406,509,3,879540515
537,428,4,886031506
244,121,1,880604583
271,215,4,885849300
114,156,4,881309662
280,66,5,891701148
837,535,1,875722246
506,710,5,874874151
58,850,5,884305150
102,405,2,888801812
460,276,5,882912418
709,227,2,879848551
851,12,4,875731370
486,1405,5,879874516
933,175,4,874854444
668,257,3,881605269
920,328,2,884220058
269,627,1,891451063
906,321,4,879434436
648,151,2,882212288
234,226,2,892335673
287,546,4,875334271
92,582,5,875641516
548,252,3,891043977
551,205,5,892776575
130,596,4,874953825
334,529,5,891547445
301,470,4,882078199
664,203,4,876526685
397,172,5,885350381
405,79,5,885544798
82,895,1,884713704
387,202,3,886482695
321,89,3,879440716
457,240,3,882395638
831,31,4,891354612
683,748,3,893286347
296,313,5,884196114
618,239,3,891309293
435,549,3,884132588
651,515,5,879348966
883,96,4,891696864
436,132,1,887769824
708,926,3,877325523
119,301,4,886176779
751,739,3,889133556
401,609,3,891033625
316,234,1,880854473
805,428,5,881704337
75,225,2,884050940
641,303,3,879369827
757,179,4,888467855
669,329,1,891182771
209,249,2,883417640
70,135,4,884065387
903,318,5,891032793
883,227,3,891696930
320,184,5,884749360
330,22,5,876545532
647,588,4,876531955
22,683,1,878886307
709,697,5,879847946
92,778,4,875811457
887,105,3,881379009
711,277,5,879991476
570,321,1,881262795
682,1303,2,888522699
655,727,2,888685914
339,509,4,891033140
661,135,5,876013398
246,572,3,884923127
52,13,5,882922485
655,155,4,887473702
537,188,4,886030891
297,22,4,875238984
782,990,3,891499611
432,313,4,889415763
621,779,3,880740296
474,100,5,887915413
6,205,3,883600878
901,38,3,877131087
724,879,1,883757259
889,1065,4,880180817
141,282,5,884585642
642,577,4,886569870
429,804,3,882387599
868,679,3,877109748
294,823,3,877820190
889,42,5,880180191
214,1401,4,891544290
644,988,4,889076475
804,134,4,879444890
119,458,5,874774575
918,199,3,891986846
622,106,2,882591172
15,252,2,879456351
642,1509,2,885606270
416,200,5,893213103
267,156,5,878971599
151,496,4,879524974
104,237,3,888465263
49,70,2,888066614
863,682,3,889289491
557,346,2,884357321
476,1180,3,883365336
301,173,4,882076403
267,177,5,878972756
763,703,5,878923433
629,92,4,880117163
59,470,3,888205714
456,268,5,887165395
207,187,5,877878688
79,303,4,891271203
588,131,5,890024918
682,196,5,888523581
683,307,3,893286347
682,941,4,888518035
606,816,2,880927358
399,291,3,882510126
618,723,3,891309514
843,420,3,879448073
406,655,3,880131704
648,125,2,882211654
267,50,5,878974783
417,384,4,879649284
328,1217,3,885049790
230,186,4,880484937
92,226,3,875813412
460,294,2,882910637
437,651,4,881002345
222,78,1,878184899
429,473,3,882387551
541,1047,2,883866173
436,454,4,887768982
87,181,5,879876194
521,324,2,886059923
751,181,5,889132397
472,1014,4,875978191
862,64,5,879304326
360,237,4,880354484
911,514,3,892839454
788,1,3,880867970
592,8,5,882955582
825,924,2,880756725
406,136,4,879445522
301,514,3,882076021
236,210,2,890118153
119,526,2,886177762
833,506,2,875132079
442,100,2,883388325
34,289,1,888602950
48,309,3,879434132
181,983,2,878963038
271,12,4,885848314
208,208,4,883108360
291,946,4,875086887
804,523,5,879441476
498,191,4,881957054
533,824,1,879366160
864,496,5,888887944
537,306,3,886028604
474,294,3,887916330
225,480,5,879540748
378,692,4,880045580
216,22,5,880234346
815,582,1,878695311
882,294,4,879860936
72,51,4,880036946
21,669,1,874951761
26,284,3,891371505
328,56,4,885045993
103,405,3,880416424
425,234,3,878738853
638,210,4,876695478
109,278,3,880571770
301,39,3,882076292
75,952,5,884050393
114,855,3,881260473
825,249,3,880755693
107,302,4,891264296
752,887,1,891207846
938,477,1,891356702
774,523,2,888555964
551,596,5,892784049
96,87,4,884403531
474,44,3,887926998
188,864,2,875072148
349,285,5,879465477
752,905,2,891207940
457,121,4,882393066
236,532,2,890116915
311,173,5,884364569
654,248,2,887863596
833,69,2,875039326
807,498,4,892529150
533,823,4,879192901
294,895,4,889241309
643,173,4,891447663
304,895,3,884967017
838,487,4,887067126
303,840,2,879543988
292,429,5,881105587
652,275,4,882567294
399,82,3,882344512
59,550,5,888206605
553,646,4,879949251
361,70,4,879440386
374,595,3,880393921
82,1059,1,884714456
387,679,5,886483194
563,1035,4,880507204
22,176,5,878887765
293,208,3,888906071
279,1037,1,888806543
399,769,3,882350813
275,183,3,880314500
696,234,4,886404617
405,641,1,885546201
650,644,3,891371061
354,531,4,891217897
249,124,5,879572646
382,507,4,875946809
542,1218,3,886532762
552,1315,3,879222452
109,931,2,880572407
374,685,4,880393307
790,1215,1,884462737
501,928,3,883347773
94,657,5,891720761
420,100,5,891357104
16,216,5,877722736
271,241,3,885849207
290,473,1,880475420
922,72,4,891452470
379,131,5,882563797
551,24,5,892783142
542,864,3,886533112
675,874,4,889488679
826,227,4,885690713
540,121,2,882157148
405,178,3,885544947
95,715,1,880572060
533,47,1,879191998
676,890,1,892685900
343,403,4,876406878
655,1041,3,887611537
250,474,5,878089964
766,98,3,891309522
93,820,3,888705966
90,8,5,891383424
355,329,3,879486421
215,216,4,891435782
599,756,5,880952037
521,679,3,884478515
335,307,5,891566952
139,744,5,879538169
605,873,3,879365219
863,268,5,889289240
654,189,4,887864230
201,185,5,884111217
784,754,3,891387249
926,340,4,888351623
405,646,2,885546202
718,841,4,883349557
10,697,3,877888677
831,742,3,891354866
931,355,2,891036148
561,393,2,885810309
725,288,3,876103725
919,99,4,875373945
666,182,4,880139526
890,215,4,882916356
716,526,5,879795269
890,204,4,882403085
318,286,3,884470681
269,845,1,891456255
902,754,3,879463310
863,316,5,889289419
299,28,4,877880474
91,735,4,891439503
644,257,5,889077278
896,1042,2,887161151
331,414,4,877196504
533,393,4,879192069
456,818,3,881372114
385,693,4,879443315
532,205,5,887788806
409,266,1,881105677
825,423,5,881101641
694,484,4,875726707
184,98,4,889908539
18,175,4,880130431
145,449,3,885557699
333,520,4,891045117
650,226,3,891370031
474,480,5,887925186
798,707,2,875303559
561,151,2,885808843
63,181,3,875747556
454,22,4,881959844
276,588,4,874792907
535,144,3,879618123
87,211,5,879876812
741,202,3,891455316
200,755,5,884129729
296,294,1,884196374
497,381,3,878759898
299,289,3,877877323
279,202,4,875307587
328,211,4,885046276
506,538,3,880908452
1,41,2,876892818
119,259,4,886175571
747,480,5,888639060
575,321,3,878146540
637,268,2,882898692
119,82,2,874781352
130,427,5,875217033
653,674,3,880151983
71,177,2,885016961
1,29,1,878542869
886,65,3,876031870
56,53,3,892679163
5,452,1,878844397
901,477,3,877127021
220,289,4,881198113
303,401,3,879543003
478,673,3,889395696
504,167,3,887909556
659,610,3,891332044
371,527,5,877487309
1,210,4,878542909
374,385,4,880396048
846,507,3,883947861
933,196,4,874854932
328,265,5,885045993
236,423,5,890116304
514,114,5,875462466
201,92,3,884112245
709,508,4,879846590
913,156,3,880824512
378,42,4,880046256
132,154,4,891278996
286,417,3,877533993
660,95,2,891200491
407,204,3,875116964
527,156,3,879456334
851,10,3,875730030
724,1432,1,883758208
664,328,3,876523314
341,876,4,890757886
185,302,4,883526267
770,988,3,875971703
798,231,2,875638817
868,229,3,877111154
70,300,4,884063569
585,1485,3,891283124
761,7,4,876190206
764,143,5,876245331
312,1451,4,891699156
533,180,3,879439379
622,755,4,882670211
943,194,5,888639192
425,185,2,878738853
719,126,2,884900234
566,772,4,881650467
23,175,5,874785526
823,66,4,878439391
619,226,5,885954133
246,853,5,884922383
339,1526,4,891035116
214,179,5,892668130
633,328,4,875324298
239,238,5,889180747
488,135,4,891294785
157,1,5,874813703
768,332,4,879523820
345,274,3,884991267
266,14,4,892258004
13,494,4,881515295
269,632,4,891447931
648,71,3,884368165
450,117,4,882397373
267,81,4,878972434
230,294,5,880484286
1,19,5,875071515
90,1203,5,891385466
128,174,3,879966954
497,186,4,878759806
158,83,5,880134913
91,204,4,891438909
847,735,4,878940890
751,315,3,887134587
666,546,4,880313640
875,294,2,876464755
844,421,4,877387219
500,88,4,883875926
697,270,5,882622481
193,274,3,889126272
486,251,5,879874582
727,71,3,883711069
584,541,3,885774508
833,160,5,875124535
176,289,3,886047292
271,495,5,885849052
18,98,5,880129527
328,636,3,885047556
345,443,5,884993464
345,43,3,884993890
864,178,4,888887248
934,199,4,891191778
751,658,3,889133106
758,550,4,881978115
400,321,4,885676452
18,493,5,880132437
13,815,4,886303934
305,311,5,886307971
588,1039,4,890024611
308,968,4,887739987
739,50,4,886958895
852,926,3,891036902
350,23,5,882345823
592,483,5,882955613
6,505,4,883602422
152,483,5,882474435
474,510,4,887925837
450,611,5,887135833
472,141,4,875982200
224,54,3,888104313
250,184,1,878091683
584,228,5,885774171
892,403,3,886610372
121,86,5,891388286
293,230,2,888907384
698,1063,2,886367406
195,809,3,877835548
716,498,5,879795122
500,129,4,886359266
216,169,3,880233635
303,474,5,879466457
21,565,3,874951898
716,660,4,879796718
864,577,3,888892917
65,215,5,879217689
416,684,5,893213405
314,588,5,877888007
378,78,3,880056976
851,916,3,891961195
625,945,3,891262724
867,496,5,880078574
222,72,4,878183311
665,31,3,884294880
760,739,4,875668888
387,1,4,886480681
823,732,5,878439183
940,568,3,885921870
172,425,1,875536591
618,144,4,891309887
535,173,5,879617747
863,908,1,889289240
705,298,5,883426892
882,756,3,879863457
307,153,5,875681145
539,215,4,879788623
186,596,4,879024459
13,732,5,882141617
62,70,3,879373960
934,675,4,891192285
63,323,1,875746986
144,61,3,888106182
6,514,5,883600657
673,300,3,888786942
936,275,4,886832134
313,191,5,891013829
293,504,4,888905736
792,840,2,877910539
748,50,5,879454428
177,197,4,880130758
727,131,2,883711699
592,421,5,882956158
42,77,5,881108684
416,69,4,876699027
128,245,2,879966524
268,479,4,875310463
747,320,5,888732899
589,678,4,883352735
399,295,4,882341264
8,651,5,879362123
233,660,5,877661634
445,1097,1,891199682
347,233,5,881654653
45,276,5,881012184
457,367,4,882396989
318,312,4,884470193
908,663,3,879723022
937,295,4,876780336
268,466,3,875310571
497,12,4,879362019
255,405,4,883216902
308,392,4,887740367
815,660,4,878696441
308,151,4,887741795
766,131,3,891309703
197,229,3,891410039
442,144,4,883390328
741,566,4,891455671
296,144,4,884197131
796,9,3,892660251
369,358,3,889428228
304,298,5,884968415
807,633,4,892529401
406,591,3,879446062
625,486,3,891953617
916,252,2,880843864
232,493,4,888549622
56,588,4,892683248
502,300,2,883701980
43,97,5,883955293
62,78,2,879376612
145,299,4,875269822
840,83,5,891204215
226,56,4,883889102
829,855,4,881698934
730,246,4,880310264
748,813,4,879454497
456,943,4,881372946
417,762,3,879646712
342,293,4,874984619
925,567,3,884718156
634,979,3,875729710
449,291,2,879959246
708,762,5,877325838
940,89,4,885921828
285,168,4,890595900
749,823,3,878850060
899,228,3,884121572
868,448,2,877110401
921,252,4,879380142
782,1388,3,891500028
469,10,5,879525373
194,1066,3,879554383
294,928,3,889242468
840,647,5,891205004
181,222,4,878962919
149,300,3,883512715
664,56,4,876525962
405,1509,1,885547557
239,134,5,889179033
264,525,5,886122508
383,475,2,891193137
851,328,3,886534572
679,721,3,884487611
846,95,3,883947778
872,288,5,888478743
90,211,5,891383424
851,1291,2,875730979
731,197,5,886185743
894,1560,4,882404641
145,869,4,875272926
314,761,4,877889073
363,370,3,891500269
387,156,5,886484336
121,174,3,891388063
629,292,4,880116722
314,72,2,877888996
324,875,3,880575163
314,578,4,877887763
913,89,5,880794731
682,520,4,888519725
109,568,5,880578186
83,781,4,883868890
162,181,4,877635798
381,459,4,892696738
804,654,3,879441651
363,7,3,891495510
174,312,5,886432972
897,646,5,879994113
229,313,2,891631948
751,131,5,889132966
286,629,5,877531661
574,316,4,891279451
911,835,3,892838405
684,64,4,878759907
705,627,3,883427932
506,880,1,885135560
37,161,5,880915902
200,56,4,884128858
621,588,3,874965208
218,430,3,877488316
399,148,4,882341362
923,713,5,880388173
22,648,4,878886647
468,31,3,875287615
658,129,3,875145750
588,731,2,890026705
454,136,3,881959745
664,169,5,878092569
378,233,2,880333540
773,809,1,888540186
18,792,5,880131106
880,187,5,880167671
465,528,3,883530190
16,564,1,877726790
937,242,3,876762200
665,194,3,884294671
850,228,5,883195394
7,300,4,891350703
339,211,5,891034215
323,7,2,878739355
334,213,4,891546373
145,66,4,875272786
505,566,3,889334503
474,1172,4,887924469
297,102,1,875240267
709,781,3,879849185
472,123,4,875979317
848,654,5,887038104
660,470,2,891199883
841,358,1,889067348
295,39,4,879518279
232,100,5,880062447
72,135,4,880037054
655,326,2,888474742
344,210,4,884814401
301,42,4,882075743
85,45,3,879455197
610,606,5,888703343
130,625,5,875801750
916,183,4,880844395
496,39,5,876072633
760,172,3,875667294
130,572,3,878537853
67,472,4,875379706
549,288,4,881672605
271,277,4,885847714
234,265,3,892078837
373,414,3,877104259
788,370,2,880870881
840,357,5,891204114
176,876,3,886047375
314,743,1,877886443
401,198,4,891033370
184,651,3,889908462
392,260,1,891037790
464,358,3,878354680
717,326,3,884641621
904,155,4,879735616
912,482,5,875965939
238,255,3,883576644
308,657,4,887736696
844,125,3,877382269
936,1315,3,886833191
280,1401,5,891700881
592,1011,4,882608699
311,64,5,884364502
127,450,5,884364950
603,157,1,891957031
650,528,3,891370998
130,5,4,876251650
943,274,3,875502074
334,196,4,891547128
59,13,5,888203415
623,291,3,891034129
43,1055,2,883955969
758,68,3,881977265
417,636,3,879648435
560,271,4,879975194
261,748,3,890454310
469,173,4,879524178
916,250,4,880843361
766,191,4,891310067
435,83,4,884131434
798,465,4,876176115
233,205,4,877663548
6,497,4,883601088
778,623,1,890804625
881,7,4,876536164
16,947,4,877719454
234,1184,2,892079237
821,56,5,874793847
406,170,3,879445599
269,281,1,891451590
606,239,4,880926339
76,811,4,882606323
151,836,4,879524514
693,521,5,875482092
295,735,5,879519556
458,147,2,886395065
264,116,4,886122892
942,414,4,891282857
395,365,5,883766403
788,121,4,880869469
181,109,1,878962955
346,147,4,874950172
440,245,4,891548470
500,522,4,883875041
757,156,3,888445551
452,69,5,875275699
922,250,2,891454910
1,71,3,876892425
263,162,5,891299630
600,183,5,888451750
8,684,4,879362356
279,1001,4,882160106
42,216,5,881108147
404,348,3,883790400
535,483,5,879618742
498,462,3,881958897
216,69,5,880235229
499,663,5,885599718
14,382,5,879119739
269,961,5,891457067
572,300,4,879449243
653,76,3,880150702
913,28,3,881369039
22,687,1,878887476
385,794,2,879448181
846,498,4,883947861
234,16,2,891227771
58,185,2,884304896
83,186,4,880308601
622,29,4,882592735
175,669,1,877107790
81,824,3,876534437
42,456,3,881106113
203,323,3,880433558
764,411,3,876243668
104,310,2,888442275
59,919,4,888203018
327,7,3,887744023
916,702,3,880845157
430,7,3,877225660
879,222,4,887761460
717,271,2,884641842
92,508,5,886443416
185,23,4,883524249
35,879,4,875459073
17,286,3,885165619
72,226,4,880037307
316,633,4,880854472
210,523,4,887730472
307,527,5,878066938
882,420,5,879879807
178,121,5,882824291
234,177,3,892079040
530,582,4,883783631
297,269,4,875774037
592,782,2,882956510
550,323,5,883425465
727,849,2,883713348
758,234,4,881974823
833,684,3,875123195
900,325,1,877832320
655,402,2,887431019
177,144,5,880131011
313,823,3,891028555
833,436,2,875224252
314,983,4,877892488
168,409,4,884287846
205,300,3,888284245
181,151,2,878962866
884,582,5,876859351
535,60,5,879618613
13,670,3,882396955
116,539,2,886309573
13,720,4,882397974
654,288,3,887863064
210,484,4,887736070
189,501,4,893265893
474,1124,4,887927152
459,1038,4,879561654
645,286,4,892051844
48,194,4,879434819
460,250,2,882912261
224,469,1,888104219
807,435,3,892528690
925,98,4,884717862
815,616,1,878697189
280,1313,5,891700184
907,756,4,880159198
476,780,3,883365274
775,310,3,891032837
940,272,4,884801316
303,218,4,879484695
79,906,5,891271792
469,487,5,879524178
883,144,4,892557605
405,213,2,885549309
741,1016,3,891458249
601,250,4,876346930
222,1220,4,878184290
521,23,3,884478428
393,1419,3,889729319
866,303,4,891221165
595,928,3,886921820
653,622,3,880152377
646,328,3,888528457
896,720,1,887235026
276,453,1,880913767
417,164,3,879648156
457,209,5,882553113
380,270,3,885481179
269,717,1,891456493
838,174,4,887066078
641,865,5,879370149
60,403,3,883327087
554,276,3,876548886
882,291,4,879862936
174,126,5,886433166
573,22,4,885844394
621,62,4,874964496
488,196,3,891293974
596,323,4,883538965
506,873,4,889874717
621,2,3,880739909
734,465,4,891022734
605,121,1,879429706
276,783,1,874792143
864,394,3,888890432
683,56,5,893286364
18,154,4,880131358
49,52,2,888066647
917,740,5,882912385
85,588,3,880838306
706,294,4,880996945
943,386,1,888640186
125,1270,3,892838977
532,470,5,892859148
673,311,4,888787396
883,83,3,891693200
393,792,1,889729346
751,88,4,889298660
362,689,5,885019504
849,676,5,879695896
942,322,3,891282539
234,872,2,891033627
686,318,5,879545814
882,205,5,879865307
751,313,2,889727869
484,778,5,891195246
434,477,5,886724940
488,269,3,891293606
465,423,3,883531533
378,245,3,880906161
848,511,4,887037822
63,224,4,875747635
919,275,5,875288522
312,133,5,891699296
425,347,4,890346517
269,403,1,891448522
416,916,3,893141069
524,943,3,884636453
524,131,5,884636498
854,604,4,882813601
284,268,5,885329065
889,540,2,880182317
181,990,1,878961814
592,344,4,888553156
110,658,3,886988065
99,363,4,885679262
299,7,3,877877847
250,469,4,878091772
18,382,3,880129595
21,590,1,874951898
660,846,2,891198174
647,604,4,876537591
796,181,5,892660177
200,509,4,884129602
126,333,2,887853919
171,1022,3,891034889
38,356,2,892430309
327,328,2,887743600
916,158,2,880845829
363,603,4,891495109
774,508,3,888558731
926,245,3,888636270
715,1045,2,875965171
655,518,2,888813186
8,79,4,879362286
601,238,2,876349897
130,1248,3,880396702
311,323,3,884364139
911,142,4,892840950
588,68,5,890026705
405,102,1,885548877
303,1239,1,879544020
786,230,4,882844295
170,876,3,886190449
902,258,3,879463109
196,762,3,881251955
190,327,2,891033349
342,1047,2,874984854
485,319,3,891041485
364,678,4,875931478
455,11,3,879110971
378,1221,3,880056351
59,430,5,888205228
83,543,2,887665445
698,607,2,886368545
655,269,3,888474807
374,196,1,880395426
313,608,4,891017585
123,242,5,879809053
185,515,4,883525255
544,292,4,884795470
184,192,4,889908843
201,708,4,884140247
246,412,1,884923305
605,483,5,879425432
116,304,2,876453376
407,491,4,875550328
290,176,4,880473971
864,276,5,878179411
896,77,4,887160270
922,391,3,891450840
308,71,4,887739257
221,576,3,875246824
486,15,3,879875278
500,9,4,883865042
551,366,5,892784049
204,1281,2,892513979
274,118,4,878945711
569,979,3,879793948
508,710,4,883777071
755,875,1,882570023
939,285,5,880261184
318,527,5,884496596
125,186,3,879454448
87,208,5,879876403
871,1137,3,888193541
90,903,4,891383319
432,410,4,889415895
539,286,4,879787771
423,315,4,891395141
871,1197,3,888193136
291,801,3,875086766
637,410,2,882904148
437,186,3,881001208
537,733,3,886031297
361,435,5,879440345
181,743,1,878963241
666,286,5,880138999
244,411,4,880604798
497,526,3,879362478
398,97,4,875721348
598,750,5,886711452
644,823,4,889076997
299,487,5,889501230
388,690,5,886438540
614,458,4,879464287
501,840,4,883348655
326,229,3,879876941
933,763,3,874938644
393,1409,4,889729536
859,928,3,885775473
393,929,3,887745230
11,229,4,891905878
342,547,5,875318347
294,742,4,877819634
363,116,4,891495595
919,151,4,875289025
757,809,4,888466758
403,928,3,879786008
658,169,5,875147935
532,739,5,893119335
279,29,2,879573041
207,660,4,877847100
727,132,2,883710271
544,270,3,884795135
429,796,3,882386601
621,123,4,880738080
749,1016,5,878846958
240,289,4,885775745
109,64,2,880572560
834,284,4,890862468
758,629,4,881978715
659,578,3,891387351
846,515,5,883948457
109,191,4,880577844
144,709,4,888105940
816,355,2,891711472
758,185,4,881975182
690,431,2,881179856
762,955,5,878719551
790,227,3,885156647
845,904,3,885409374
889,881,3,880176717
782,1665,2,891500194
536,584,5,882360530
503,488,5,880472216
49,741,4,888068079
507,328,5,889964162
379,168,4,891674489
660,50,4,891197980
447,133,4,878856052
163,318,4,891220161
389,257,3,879916077
95,573,1,888954808
768,763,2,883835210
442,210,3,883388609
244,871,3,880605010
325,168,3,891478796
314,946,5,877888527
925,816,3,884718156
580,323,2,884124383
848,174,5,887038104
889,322,3,880176717
637,121,4,882904458
619,231,4,885954185
452,526,4,875562645
35,259,4,875459017
95,622,4,880571678
165,260,3,879525673
464,302,5,878354626
311,371,5,884366137
503,1316,1,892667252
64,582,4,889739834
764,673,4,876246504
343,163,5,876408139
303,871,1,879485685
457,214,5,882548280
639,949,3,891240868
271,756,2,885848218
655,913,4,891817521
